+---------------------+---------------------+----------+----------+--------------+---------------+----------------+-------------+
| Date                | Date                |     Open |    Close |   Buy Signal |   Sell Signal |   Buy and Hold |    Strategy |
| 2003-10-27 00:00:00 | 2003-10-27 00:00:00 |  93.9    |  87.5    |            0 |             0 |     11.5       |   1821.14   |
| 2003-11-03 00:00:00 | 2003-11-03 00:00:00 |  96.98   |  94.65   |            0 |             0 |     18.65      |   1839.79   |
| 2003-11-10 00:00:00 | 2003-11-10 00:00:00 |  93.8    |  96.98   |            0 |             1 |     20.98      |   1860.77   |
| 2003-11-17 00:00:00 | 2003-11-17 00:00:00 |  92.97   |  93.81   |            0 |             0 |     17.81      |   1878.58   |
| 2003-11-24 00:00:00 | 2003-11-24 00:00:00 |  96.08   |  93.95   |            0 |             0 |     17.95      |   1896.53   |
| 2003-12-01 00:00:00 | 2003-12-01 00:00:00 |  98.03   |  96.23   |            0 |             0 |     20.23      |   1916.76   |
| 2003-12-08 00:00:00 | 2003-12-08 00:00:00 |  99.15   |  97.8    |            0 |             0 |     21.8       |   1938.56   |
| 2003-12-15 00:00:00 | 2003-12-15 00:00:00 |  96.38   |  99.93   |            0 |             1 |     23.93      |   1962.49   |
| 2003-12-22 00:00:00 | 2003-12-22 00:00:00 |  97.94   |  96.38   |            0 |             0 |     20.38      |   1982.87   |
| 2003-12-29 00:00:00 | 2003-12-29 00:00:00 |  97.13   |  98.48   |            0 |             0 |     22.48      |   2005.35   |
| 2004-01-05 00:00:00 | 2004-01-05 00:00:00 |  97.5    |  97.3    |            0 |             0 |     21.3       |   2026.65   |
| 2004-01-12 00:00:00 | 2004-01-12 00:00:00 | 100.48   |  97.6    |            0 |             0 |     21.6       |   2048.25   |
| 2004-01-19 00:00:00 | 2004-01-19 00:00:00 |  99.5    | 101.17   |            0 |             0 |     25.17      |   2073.42   |
| 2004-01-26 00:00:00 | 2004-01-26 00:00:00 |  99.55   |  99.42   |            0 |             0 |     23.42      |   2096.84   |
| 2004-02-02 00:00:00 | 2004-02-02 00:00:00 | 101.34   |  99.23   |            0 |             0 |     23.23      |   2120.07   |
| 2004-02-09 00:00:00 | 2004-02-09 00:00:00 | 105.85   | 101.34   |            0 |             0 |     25.34      |   2145.41   |
| 2004-02-16 00:00:00 | 2004-02-16 00:00:00 | 106.52   | 106.65   |            0 |             1 |     30.65      |   2176.06   |
| 2004-02-23 00:00:00 | 2004-02-23 00:00:00 | 105.87   | 106.57   |            0 |             1 |     30.57      |   2206.63   |
| 2004-03-01 00:00:00 | 2004-03-01 00:00:00 | 109.05   | 107.3    |            0 |             1 |     31.3       |   2237.93   |
| 2004-03-08 00:00:00 | 2004-03-08 00:00:00 | 104.93   | 109.06   |            0 |             1 |     33.06      |   2270.99   |
| 2004-03-15 00:00:00 | 2004-03-15 00:00:00 | 102.66   | 104.8    |            0 |             0 |     28.8       |   2299.79   |
| 2004-03-22 00:00:00 | 2004-03-22 00:00:00 | 103.75   | 102.16   |            0 |             0 |     26.16      |   2325.95   |
| 2004-03-29 00:00:00 | 2004-03-29 00:00:00 | 105.95   | 104.19   |            0 |             0 |     28.19      |   2354.15   |
| 2004-04-05 00:00:00 | 2004-04-05 00:00:00 | 105.7    | 105.95   |            0 |             0 |     29.95      |   2384.09   |
| 2004-04-12 00:00:00 | 2004-04-12 00:00:00 | 103.36   | 105.8    |            0 |             0 |     29.8       |   2413.9    |
| 2004-04-19 00:00:00 | 2004-04-19 00:00:00 | 100.41   | 103.25   |            0 |             0 |     27.25      |   2441.15   |
| 2004-04-26 00:00:00 | 2004-04-26 00:00:00 |  96.75   | 101      |            0 |             0 |     25         |   2466.15   |
| 2004-05-03 00:00:00 | 2004-05-03 00:00:00 |  93.04   |  96.95   |            0 |             0 |     20.95      |   2487.09   |
| 2004-05-10 00:00:00 | 2004-05-10 00:00:00 |  94.01   |  90.75   |            0 |             1 |     14.75      |   2501.84   |
| 2004-05-17 00:00:00 | 2004-05-17 00:00:00 |  91.74   |  92.8    |            0 |             1 |     16.8       |   2518.65   |
| 2004-05-24 00:00:00 | 2004-05-24 00:00:00 |  93.91   |  92.45   |            0 |             1 |     16.45      |   2535.09   |
| 2004-05-31 00:00:00 | 2004-05-31 00:00:00 |  91.52   |  93.8    |            0 |             1 |     17.8       |   2552.9    |
| 2004-06-07 00:00:00 | 2004-06-07 00:00:00 |  93.01   |  92.35   |            0 |             1 |     16.35      |   2569.24   |
| 2004-06-14 00:00:00 | 2004-06-14 00:00:00 |  89.18   |  92.15   |            0 |             1 |     16.15      |   2585.4    |
| 2004-06-21 00:00:00 | 2004-06-21 00:00:00 |  94.55   |  89.89   |            0 |             1 |     13.89      |   2599.28   |
| 2004-06-28 00:00:00 | 2004-06-28 00:00:00 |  93.61   |  95.15   |            0 |             1 |     19.15      |   2618.44   |
| 2004-07-05 00:00:00 | 2004-07-05 00:00:00 |  90.05   |  92.61   |            0 |             1 |     16.61      |   2635.05   |
| 2004-07-12 00:00:00 | 2004-07-12 00:00:00 |  87.25   |  90.05   |            0 |             1 |     14.05      |   2649.1    |
| 2004-07-19 00:00:00 | 2004-07-19 00:00:00 |  87.55   |  87.5    |            0 |             1 |     11.5       |   2660.6    |
| 2004-07-26 00:00:00 | 2004-07-26 00:00:00 |  88.19   |  87.72   |            0 |             1 |     11.72      |   2672.32   |
| 2004-08-02 00:00:00 | 2004-08-02 00:00:00 |  84.55   |  87.78   |            0 |             1 |     11.78      |   2684.1    |
| 2004-08-09 00:00:00 | 2004-08-09 00:00:00 |  84.25   |  84.55   |            0 |             1 |      8.55      |   2692.65   |
| 2004-08-16 00:00:00 | 2004-08-16 00:00:00 |  87.81   |  84.25   |            0 |             1 |      8.25      |   2700.9    |
| 2004-08-23 00:00:00 | 2004-08-23 00:00:00 |  90.48   |  87.81   |            0 |             1 |     11.81      |   2712.71   |
| 2004-08-30 00:00:00 | 2004-08-30 00:00:00 |  90.2    |  90.23   |            0 |             1 |     14.23      |   2726.94   |
| 2004-09-06 00:00:00 | 2004-09-06 00:00:00 |  93.13   |  91.2    |            0 |             1 |     15.2       |   2742.14   |
| 2004-09-13 00:00:00 | 2004-09-13 00:00:00 |  92.05   |  93.4    |            0 |             1 |     17.4       |   2759.54   |
| 2004-09-20 00:00:00 | 2004-09-20 00:00:00 |  93.48   |  91      |            0 |             1 |     15         |   2774.54   |
| 2004-09-27 00:00:00 | 2004-09-27 00:00:00 |  93.92   |  93.48   |            0 |             1 |     17.48      |   2792.02   |
| 2004-10-04 00:00:00 | 2004-10-04 00:00:00 |  94.24   |  94.8    |            0 |             1 |     18.8       |   2810.82   |
| 2004-10-11 00:00:00 | 2004-10-11 00:00:00 |  94.16   |  94.8    |            0 |             1 |     18.8       |   2829.62   |
| 2004-10-18 00:00:00 | 2004-10-18 00:00:00 |  92.7    |  94.16   |            0 |             1 |     18.16      |   2847.78   |
| 2004-10-25 00:00:00 | 2004-10-25 00:00:00 |  98.38   |  91.75   |            0 |             1 |     15.75      |   2863.53   |
| 2004-11-01 00:00:00 | 2004-11-01 00:00:00 | 100.85   |  98.2    |            0 |             0 |     22.2       |   2885.73   |
| 2004-11-08 00:00:00 | 2004-11-08 00:00:00 | 104.66   | 100.4    |            0 |             1 |     24.4       |   2910.13   |
| 2004-11-15 00:00:00 | 2004-11-15 00:00:00 | 103.04   | 104.85   |            0 |             1 |     28.85      |   2938.98   |
| 2004-11-22 00:00:00 | 2004-11-22 00:00:00 | 104.84   | 102.75   |            0 |             0 |     26.75      |   2965.73   |
| 2004-11-29 00:00:00 | 2004-11-29 00:00:00 | 106.47   | 105.43   |            0 |             1 |     29.43      |   2995.16   |
| 2004-12-06 00:00:00 | 2004-12-06 00:00:00 | 109.4    | 107.05   |            0 |             1 |     31.05      |   3026.21   |
| 2004-12-13 00:00:00 | 2004-12-13 00:00:00 | 103.75   | 109.95   |            0 |             1 |     33.95      |   3060.16   |
| 2004-12-20 00:00:00 | 2004-12-20 00:00:00 | 104.35   | 103.76   |            0 |             0 |     27.76      |   3087.92   |
| 2004-12-27 00:00:00 | 2004-12-27 00:00:00 | 104.04   | 104.95   |            0 |             0 |     28.95      |   3116.87   |
| 2005-01-03 00:00:00 | 2005-01-03 00:00:00 | 104.78   | 104.9    |            0 |             0 |     28.9       |   3145.77   |
| 2005-01-10 00:00:00 | 2005-01-10 00:00:00 | 104.22   | 104.28   |            0 |             0 |     28.28      |   3174.05   |
| 2005-01-17 00:00:00 | 2005-01-17 00:00:00 | 103.33   | 103.6    |            0 |             0 |     27.6       |   3201.65   |
| 2005-01-24 00:00:00 | 2005-01-24 00:00:00 | 106.12   | 103.33   |            0 |             0 |     27.33      |   3228.98   |
| 2005-01-31 00:00:00 | 2005-01-31 00:00:00 | 110.02   | 107.38   |            0 |             0 |     31.38      |   3260.36   |
| 2005-02-07 00:00:00 | 2005-02-07 00:00:00 | 112.77   | 110.02   |            0 |             1 |     34.02      |   3294.38   |
| 2005-02-14 00:00:00 | 2005-02-14 00:00:00 | 109      | 112.78   |            0 |             1 |     36.78      |   3331.16   |
| 2005-02-21 00:00:00 | 2005-02-21 00:00:00 | 110.1    | 108.05   |            0 |             0 |     32.05      |   3363.21   |
| 2005-02-28 00:00:00 | 2005-02-28 00:00:00 | 111.53   | 110      |            0 |             0 |     34         |   3397.21   |
| 2005-03-07 00:00:00 | 2005-03-07 00:00:00 | 109.55   | 111.95   |            0 |             0 |     35.95      |   3433.16   |
| 2005-03-14 00:00:00 | 2005-03-14 00:00:00 | 109.98   | 109.81   |            0 |             0 |     33.81      |   3466.97   |
| 2005-03-21 00:00:00 | 2005-03-21 00:00:00 | 108.4    | 110.1    |            0 |             0 |     34.1       |   3501.07   |
| 2005-03-28 00:00:00 | 2005-03-28 00:00:00 | 109.3    | 108.95   |            0 |             0 |     32.95      |   3534.02   |
| 2005-04-04 00:00:00 | 2005-04-04 00:00:00 | 112.93   | 109.15   |            0 |             0 |     33.15      |   3567.17   |
| 2005-04-11 00:00:00 | 2005-04-11 00:00:00 | 106.49   | 113.45   |            0 |             0 |     37.45      |   3604.62   |
| 2005-04-18 00:00:00 | 2005-04-18 00:00:00 | 104.19   | 106.69   |            0 |             0 |     30.69      |   3635.31   |
| 2005-04-25 00:00:00 | 2005-04-25 00:00:00 | 106.79   | 105.5    |            0 |             0 |     29.5       |   3664.81   |
| 2005-05-02 00:00:00 | 2005-05-02 00:00:00 | 104.68   | 105.85   |            0 |             0 |     29.85      |   3694.66   |
| 2005-05-09 00:00:00 | 2005-05-09 00:00:00 |  97.82   | 104.48   |            0 |             0 |     28.48      |   3723.14   |
| 2005-05-16 00:00:00 | 2005-05-16 00:00:00 | 101.08   |  98      |            0 |             1 |     22         |   3745.14   |
| 2005-05-23 00:00:00 | 2005-05-23 00:00:00 |  95.5    | 101.65   |            0 |             0 |     25.65      |   3770.79   |
| 2005-05-30 00:00:00 | 2005-05-30 00:00:00 |  97.3    |  94.9    |            0 |             1 |     18.9       |   3789.69   |
| 2005-06-06 00:00:00 | 2005-06-06 00:00:00 |  99.05   |  96.75   |            0 |             1 |     20.75      |   3810.44   |
| 2005-06-13 00:00:00 | 2005-06-13 00:00:00 | 103.8    |  98.78   |            0 |             1 |     22.78      |   3833.22   |
| 2005-06-20 00:00:00 | 2005-06-20 00:00:00 | 103.67   | 103.25   |            0 |             0 |     27.25      |   3860.47   |
| 2005-06-27 00:00:00 | 2005-06-27 00:00:00 | 102.71   | 103      |            0 |             0 |     27         |   3887.47   |
| 2005-07-04 00:00:00 | 2005-07-04 00:00:00 | 105.65   | 102.25   |            0 |             0 |     26.25      |   3913.72   |
| 2005-07-11 00:00:00 | 2005-07-11 00:00:00 | 108.5    | 105.66   |            0 |             0 |     29.66      |   3943.38   |
| 2005-07-18 00:00:00 | 2005-07-18 00:00:00 | 109.13   | 107.95   |            0 |             0 |     31.95      |   3975.33   |
| 2005-07-25 00:00:00 | 2005-07-25 00:00:00 | 107.48   | 109.07   |            0 |             0 |     33.07      |   4008.4    |
| 2005-08-01 00:00:00 | 2005-08-01 00:00:00 | 109.7    | 107.6    |            0 |             0 |     31.6       |   4040      |
| 2005-08-08 00:00:00 | 2005-08-08 00:00:00 | 113.65   | 110.03   |            0 |             0 |     34.03      |   4074.03   |
| 2005-08-15 00:00:00 | 2005-08-15 00:00:00 | 111.27   | 113.25   |            0 |             1 |     37.25      |   4111.28   |
| 2005-08-22 00:00:00 | 2005-08-22 00:00:00 | 109.75   | 111.8    |            0 |             0 |     35.8       |   4147.08   |
| 2005-08-29 00:00:00 | 2005-08-29 00:00:00 | 113.21   | 109.5    |            0 |             0 |     33.5       |   4180.58   |
| 2005-09-05 00:00:00 | 2005-09-05 00:00:00 | 116.17   | 113.79   |            0 |             0 |     37.79      |   4218.37   |
| 2005-09-12 00:00:00 | 2005-09-12 00:00:00 | 118.4    | 116.71   |            0 |             1 |     40.71      |   4259.08   |
| 2005-09-19 00:00:00 | 2005-09-19 00:00:00 | 119.47   | 118.1    |            0 |             1 |     42.1       |   4301.18   |
| 2005-09-26 00:00:00 | 2005-09-26 00:00:00 | 121.58   | 119.95   |            0 |             1 |     43.95      |   4345.13   |
| 2005-10-03 00:00:00 | 2005-10-03 00:00:00 | 117.57   | 121.29   |            0 |             1 |     45.29      |   4390.42   |
| 2005-10-10 00:00:00 | 2005-10-10 00:00:00 | 114.55   | 118      |            0 |             0 |     42         |   4432.42   |
| 2005-10-17 00:00:00 | 2005-10-17 00:00:00 | 118.77   | 115.99   |            0 |             0 |     39.99      |   4472.41   |
| 2005-10-24 00:00:00 | 2005-10-24 00:00:00 | 124.56   | 119.7    |            0 |             0 |     43.7       |   4516.1    |
| 2005-10-31 00:00:00 | 2005-10-31 00:00:00 | 130.96   | 125      |            0 |             1 |     49         |   4565.1    |
| 2005-11-07 00:00:00 | 2005-11-07 00:00:00 | 130      | 130.5    |            0 |             1 |     54.5       |   4619.6    |
| 2005-11-14 00:00:00 | 2005-11-14 00:00:00 | 131.58   | 130.32   |            0 |             1 |     54.32      |   4673.93   |
| 2005-11-21 00:00:00 | 2005-11-21 00:00:00 | 134.12   | 131.25   |            0 |             1 |     55.25      |   4729.18   |
| 2005-11-28 00:00:00 | 2005-11-28 00:00:00 | 131.08   | 134.3    |            0 |             1 |     58.3       |   4787.48   |
| 2005-12-05 00:00:00 | 2005-12-05 00:00:00 | 129.66   | 130.75   |            0 |             0 |     54.75      |   4842.23   |
| 2005-12-12 00:00:00 | 2005-12-12 00:00:00 | 126.5    | 130.4    |            0 |             0 |     54.4       |   4896.63   |
| 2005-12-19 00:00:00 | 2005-12-19 00:00:00 | 128.11   | 127.3    |            0 |             0 |     51.3       |   4947.93   |
| 2005-12-26 00:00:00 | 2005-12-26 00:00:00 | 127.71   | 128.7    |            0 |             0 |     52.7       |   5000.63   |
| 2006-01-02 00:00:00 | 2006-01-02 00:00:00 | 128.84   | 126.7    |            0 |             0 |     50.7       |   5051.33   |
| 2006-01-09 00:00:00 | 2006-01-09 00:00:00 | 133.26   | 128.5    |            0 |             0 |     52.5       |   5103.83   |
| 2006-01-16 00:00:00 | 2006-01-16 00:00:00 | 131.44   | 131      |            0 |             0 |     55         |   5158.83   |
| 2006-01-23 00:00:00 | 2006-01-23 00:00:00 | 138.94   | 131.64   |            0 |             0 |     55.64      |   5214.47   |
| 2006-01-30 00:00:00 | 2006-01-30 00:00:00 | 142.74   | 139.55   |            0 |             1 |     63.55      |   5278.02   |
| 2006-02-06 00:00:00 | 2006-02-06 00:00:00 | 140.81   | 142.61   |            0 |             1 |     66.61      |   5344.63   |
| 2006-02-13 00:00:00 | 2006-02-13 00:00:00 | 145.54   | 139.65   |            0 |             1 |     63.65      |   5408.27   |
| 2006-02-20 00:00:00 | 2006-02-20 00:00:00 | 144.16   | 145.56   |            0 |             1 |     69.56      |   5477.83   |
| 2006-02-27 00:00:00 | 2006-02-27 00:00:00 | 146      | 144.81   |            0 |             1 |     68.81      |   5546.64   |
| 2006-03-06 00:00:00 | 2006-03-06 00:00:00 | 141.53   | 146.54   |            0 |             1 |     70.54      |   5617.18   |
| 2006-03-13 00:00:00 | 2006-03-13 00:00:00 | 150.36   | 141.55   |            0 |             0 |     65.55      |   5682.73   |
| 2006-03-20 00:00:00 | 2006-03-20 00:00:00 | 152.17   | 150.05   |            0 |             1 |     74.05      |   5756.78   |
| 2006-03-27 00:00:00 | 2006-03-27 00:00:00 | 156.96   | 152.13   |            0 |             1 |     76.13      |   5832.91   |
| 2006-04-03 00:00:00 | 2006-04-03 00:00:00 | 161.02   | 157.99   |            0 |             1 |     81.99      |   5914.91   |
| 2006-04-10 00:00:00 | 2006-04-10 00:00:00 | 159.43   | 162.5    |            0 |             1 |     86.5       |   6001.41   |
| 2006-04-17 00:00:00 | 2006-04-17 00:00:00 | 165.89   | 160.25   |            0 |             1 |     84.25      |   6085.66   |
| 2006-04-24 00:00:00 | 2006-04-24 00:00:00 | 160.29   | 165.5    |            0 |             1 |     89.5       |   6175.16   |
| 2006-05-01 00:00:00 | 2006-05-01 00:00:00 | 164.39   | 160.3    |            0 |             0 |     84.3       |   6259.46   |
| 2006-05-08 00:00:00 | 2006-05-08 00:00:00 | 156.11   | 164.39   |            0 |             1 |     88.39      |   6347.85   |
| 2006-05-15 00:00:00 | 2006-05-15 00:00:00 | 149.41   | 154.6    |            0 |             0 |     78.6       |   6426.45   |
| 2006-05-22 00:00:00 | 2006-05-22 00:00:00 | 152.94   | 148.51   |            0 |             0 |     72.51      |   6498.96   |
| 2006-05-29 00:00:00 | 2006-05-29 00:00:00 | 154.09   | 151      |            0 |             0 |     75         |   6573.96   |
| 2006-06-05 00:00:00 | 2006-06-05 00:00:00 | 149.89   | 154.95   |            0 |             0 |     78.95      |   6652.91   |
| 2006-06-12 00:00:00 | 2006-06-12 00:00:00 | 144      | 150.3    |            0 |             0 |     74.3       |   6727.21   |
| 2006-06-19 00:00:00 | 2006-06-19 00:00:00 | 147.92   | 144.98   |            0 |             0 |     68.98      |   6796.19   |
| 2006-06-26 00:00:00 | 2006-06-26 00:00:00 | 150.43   | 148.92   |            0 |             0 |     72.92      |   6869.1    |
| 2006-07-03 00:00:00 | 2006-07-03 00:00:00 | 148.51   | 151.93   |            0 |             0 |     75.93      |   6945.03   |
| 2006-07-10 00:00:00 | 2006-07-10 00:00:00 | 140.1    | 149.25   |            0 |             0 |     73.25      |   7018.28   |
| 2006-07-17 00:00:00 | 2006-07-17 00:00:00 | 142.04   | 140.1    |            0 |             0 |     64.1       |   7082.38   |
| 2006-07-24 00:00:00 | 2006-07-24 00:00:00 | 151.72   | 143.3    |            0 |             0 |     67.3       |   7149.69   |
| 2006-07-31 00:00:00 | 2006-07-31 00:00:00 | 152.99   | 151.6    |            0 |             0 |     75.6       |   7225.29   |
| 2006-08-07 00:00:00 | 2006-08-07 00:00:00 | 151.11   | 152.12   |            0 |             0 |     76.12      |   7301.41   |
| 2006-08-14 00:00:00 | 2006-08-14 00:00:00 | 154.68   | 152.48   |            0 |             0 |     76.48      |   7377.88   |
| 2006-08-21 00:00:00 | 2006-08-21 00:00:00 | 150.07   | 153.16   |            0 |             0 |     77.16      |   7455.05   |
| 2006-08-28 00:00:00 | 2006-08-28 00:00:00 | 149.14   | 148.25   |            0 |             0 |     72.25      |   7527.3    |
| 2006-09-04 00:00:00 | 2006-09-04 00:00:00 | 149.8    | 149.75   |            0 |             0 |     73.75      |   7601.05   |
| 2006-09-11 00:00:00 | 2006-09-11 00:00:00 | 162.71   | 149.25   |            0 |             0 |     73.25      |   7674.3    |
| 2006-09-18 00:00:00 | 2006-09-18 00:00:00 | 167.52   | 162.02   |            0 |             0 |     86.02      |   7760.32   |
| 2006-09-25 00:00:00 | 2006-09-25 00:00:00 | 169.17   | 167.9    |            0 |             1 |     91.9       |   7852.22   |
| 2006-10-02 00:00:00 | 2006-10-02 00:00:00 | 175.65   | 168.51   |            0 |             1 |     92.51      |   7944.72   |
| 2006-10-09 00:00:00 | 2006-10-09 00:00:00 | 183.85   | 175.4    |            0 |             1 |     99.4       |   8044.12   |
| 2006-10-16 00:00:00 | 2006-10-16 00:00:00 | 180.4    | 183.82   |            0 |             1 |    107.82      |   8151.94   |
| 2006-10-23 00:00:00 | 2006-10-23 00:00:00 | 188.67   | 180.23   |            0 |             1 |    104.23      |   8256.17   |
| 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 187.13   | 188      |            0 |             1 |    112         |   8368.17   |
| 2006-11-06 00:00:00 | 2006-11-06 00:00:00 | 187.06   | 187.68   |            0 |             1 |    111.68      |   8479.85   |
| 2006-11-13 00:00:00 | 2006-11-13 00:00:00 | 195.04   | 187.65   |            0 |             1 |    111.65      |   8591.5    |
| 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 201.6    | 195.35   |            0 |             1 |    119.35      |   8710.85   |
| 2006-11-27 00:00:00 | 2006-11-27 00:00:00 | 194.5    | 201.35   |            0 |             1 |    125.35      |   8836.2    |
| 2006-12-04 00:00:00 | 2006-12-04 00:00:00 | 205.1    | 195.65   |            0 |             1 |    119.65      |   8955.85   |
| 2006-12-11 00:00:00 | 2006-12-11 00:00:00 | 199.84   | 205.5    |            0 |             1 |    129.5       |   9085.35   |
| 2006-12-18 00:00:00 | 2006-12-18 00:00:00 | 198.09   | 200.5    |            0 |             0 |    124.5       |   9209.85   |
| 2006-12-25 00:00:00 | 2006-12-25 00:00:00 | 199.35   | 198.9    |            0 |             0 |    122.9       |   9332.75   |
| 2007-01-01 00:00:00 | 2007-01-01 00:00:00 | 199.05   | 200.6    |            0 |             0 |    124.6       |   9457.35   |
| 2007-01-08 00:00:00 | 2007-01-08 00:00:00 | 213.99   | 199.05   |            0 |             0 |    123.05      |   9580.4    |
| 2007-01-15 00:00:00 | 2007-01-15 00:00:00 | 210.29   | 210.85   |            0 |             1 |    134.85      |   9715.25   |
| 2007-01-22 00:00:00 | 2007-01-22 00:00:00 | 213.5    | 211.09   |            0 |             1 |    135.09      |   9850.34   |
| 2007-01-29 00:00:00 | 2007-01-29 00:00:00 | 213.43   | 213.9    |            0 |             1 |    137.9       |   9988.24   |
| 2007-02-05 00:00:00 | 2007-02-05 00:00:00 | 213.28   | 213.3    |            0 |             1 |    137.3       |  10125.5    |
| 2007-02-12 00:00:00 | 2007-02-12 00:00:00 | 216.92   | 213.75   |            0 |             1 |    137.75      |  10263.3    |
| 2007-02-19 00:00:00 | 2007-02-19 00:00:00 | 216.5    | 218.33   |            0 |             1 |    142.33      |  10405.6    |
| 2007-02-26 00:00:00 | 2007-02-26 00:00:00 | 195.67   | 217.99   |            0 |             1 |    141.99      |  10547.6    |
| 2007-03-05 00:00:00 | 2007-03-05 00:00:00 | 201.7    | 193.55   |            0 |             0 |    117.55      |  10665.2    |
| 2007-03-12 00:00:00 | 2007-03-12 00:00:00 | 199      | 200      |            0 |             0 |    124         |  10789.2    |
| 2007-03-19 00:00:00 | 2007-03-19 00:00:00 | 211.89   | 201.32   |            0 |             0 |    125.32      |  10914.5    |
| 2007-03-26 00:00:00 | 2007-03-26 00:00:00 | 206.63   | 212.01   |            0 |             0 |    136.01      |  11050.5    |
| 2007-04-02 00:00:00 | 2007-04-02 00:00:00 | 207.93   | 207.67   |            0 |             0 |    131.67      |  11182.2    |
| 2007-04-09 00:00:00 | 2007-04-09 00:00:00 | 206.5    | 208.57   |            0 |             0 |    132.57      |  11314.7    |
| 2007-04-16 00:00:00 | 2007-04-16 00:00:00 | 220      | 208.24   |            0 |             0 |    132.24      |  11447      |
| 2007-04-23 00:00:00 | 2007-04-23 00:00:00 | 224.28   | 221      |            0 |             0 |    145         |  11592      |
| 2007-04-30 00:00:00 | 2007-04-30 00:00:00 | 227.34   | 224.36   |            0 |             1 |    148.36      |  11740.3    |
| 2007-05-07 00:00:00 | 2007-05-07 00:00:00 | 227.5    | 227      |            0 |             1 |    151         |  11891.3    |
| 2007-05-14 00:00:00 | 2007-05-14 00:00:00 | 230.34   | 228.03   |            0 |             1 |    152.03      |  12043.4    |
| 2007-05-21 00:00:00 | 2007-05-21 00:00:00 | 225.53   | 230.65   |            0 |             1 |    154.65      |  12198      |
| 2007-05-28 00:00:00 | 2007-05-28 00:00:00 | 230.71   | 226.25   |            0 |             0 |    150.25      |  12348.3    |
| 2007-06-04 00:00:00 | 2007-06-04 00:00:00 | 225.06   | 230      |            0 |             0 |    154         |  12502.3    |
| 2007-06-11 00:00:00 | 2007-06-11 00:00:00 | 226.19   | 225.6    |            0 |             0 |    149.6       |  12651.9    |
| 2007-06-18 00:00:00 | 2007-06-18 00:00:00 | 222.4    | 226.55   |            0 |             0 |    150.55      |  12802.4    |
| 2007-06-25 00:00:00 | 2007-06-25 00:00:00 | 216.75   | 221.11   |            0 |             0 |    145.11      |  12947.5    |
| 2007-07-02 00:00:00 | 2007-07-02 00:00:00 | 223.64   | 217.5    |            0 |             0 |    141.5       |  13089      |
| 2007-07-09 00:00:00 | 2007-07-09 00:00:00 | 222.18   | 223.02   |            0 |             0 |    147.02      |  13236      |
| 2007-07-16 00:00:00 | 2007-07-16 00:00:00 | 205.94   | 221.87   |            0 |             0 |    145.87      |  13381.9    |
| 2007-07-23 00:00:00 | 2007-07-23 00:00:00 | 192.65   | 207.16   |            0 |             0 |    131.16      |  13513.1    |
| 2007-07-30 00:00:00 | 2007-07-30 00:00:00 | 179.68   | 194.52   |            0 |             1 |    118.52      |  13631.6    |
| 2007-08-06 00:00:00 | 2007-08-06 00:00:00 | 180.5    | 179.2    |            0 |             1 |    103.2       |  13734.8    |
| 2007-08-13 00:00:00 | 2007-08-13 00:00:00 | 175      | 185.01   |            0 |             1 |    109.01      |  13843.8    |
| 2007-08-20 00:00:00 | 2007-08-20 00:00:00 | 179.73   | 176.02   |            0 |             1 |    100.02      |  13943.8    |
| 2007-08-27 00:00:00 | 2007-08-27 00:00:00 | 176.01   | 179.33   |            0 |             1 |    103.33      |  14047.2    |
| 2007-09-03 00:00:00 | 2007-09-03 00:00:00 | 178.98   | 176.18   |            0 |             1 |    100.18      |  14147.3    |
| 2007-09-10 00:00:00 | 2007-09-10 00:00:00 | 190.59   | 180.5    |            0 |             1 |    104.5       |  14251.8    |
| 2007-09-17 00:00:00 | 2007-09-17 00:00:00 | 209.98   | 189      |            0 |             1 |    113         |  14364.8    |
| 2007-09-24 00:00:00 | 2007-09-24 00:00:00 | 216.74   | 210.99   |            0 |             0 |    134.99      |  14499.8    |
| 2007-10-01 00:00:00 | 2007-10-01 00:00:00 | 228.5    | 215.41   |            0 |             0 |    139.41      |  14639.2    |
| 2007-10-08 00:00:00 | 2007-10-08 00:00:00 | 233.56   | 227.51   |            0 |             1 |    151.51      |  14790.7    |
| 2007-10-15 00:00:00 | 2007-10-15 00:00:00 | 217.69   | 233.25   |            0 |             1 |    157.25      |  14948      |
| 2007-10-22 00:00:00 | 2007-10-22 00:00:00 | 235.92   | 216.52   |            0 |             0 |    140.52      |  15088.5    |
| 2007-10-29 00:00:00 | 2007-10-29 00:00:00 | 229.6    | 236.22   |            0 |             0 |    160.22      |  15248.7    |
| 2007-11-05 00:00:00 | 2007-11-05 00:00:00 | 211.33   | 220      |            0 |             0 |    144         |  15392.7    |
| 2007-11-12 00:00:00 | 2007-11-12 00:00:00 | 225.25   | 210.9    |            0 |             0 |    134.9       |  15527.6    |
| 2007-11-19 00:00:00 | 2007-11-19 00:00:00 | 216.48   | 223.52   |            0 |             0 |    147.52      |  15675.2    |
| 2007-11-26 00:00:00 | 2007-11-26 00:00:00 | 226.64   | 214.65   |            0 |             0 |    138.65      |  15813.8    |
| 2007-12-03 00:00:00 | 2007-12-03 00:00:00 | 217.89   | 226.09   |            0 |             0 |    150.09      |  15963.9    |
